Aasta;Test;Testi ID;Sugu;Kooli tüüp;Õppekeel;Soorituskeel;Maakond;Õppeasutus;Õppevorm;Sooritajaid;Max võimalik pallide arv;Keskmine;Keskmine (%);Mediaan;St hälve;Min punktide saajad;Max punktide saajad;Min;Max;AUP;ÜUP
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Saksa Gümnaasium;statsionaarne õpe;10;100;20,9;20,9;20,5;12,4;0;0;5;48;12;29,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 32. Keskkool;statsionaarne õpe;9;100;25,9;25,9;18;14,3;0;0;10;50;14,9;36,9
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Järveotsa Gümnaasium;statsionaarne õpe;5;100;53,2;53,2;43;28,2;0;0;28;99;18,2;88,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kadrioru Saksa Gümnaasium;statsionaarne õpe;5;100;22,2;22,2;19;11,7;0;0;11;41;7,7;36,7
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Vanalinna Hariduskolleegium;statsionaarne õpe;9;100;41,7;41,7;43;24,3;0;0;10;73;23;60,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Kunstigümnaasium;statsionaarne õpe;8;100;18;18;13,5;15,3;0;0;3;52;5,2;30,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Nõmme Gümnaasium;statsionaarne õpe;9;100;51,8;51,8;44;22,6;0;0;26;85;34,4;69,1
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Õismäe Gümnaasium;statsionaarne õpe;11;100;50,1;50,1;45;15,9;0;0;29;76;39,4;60,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Ühisgümnaasium;statsionaarne õpe;18;100;44,1;44,1;43,5;16,7;0;0;23;83;35,8;52,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vanalinna Täiskasvanute Gümnaasium;eksternõpe;7;100;11,4;11,4;10;4,6;0;0;7;19;7,2;15,7
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vanalinna Täiskasvanute Gümnaasium;mittestatsionaarne õpe;57;100;21,7;21,7;19;16,7;0;0;2;82;17,3;26,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Prantsuse Lütseum;statsionaarne õpe;8;100;71,2;71,2;77;20,9;0;0;36;96;53,7;88,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Saku Gümnaasium;statsionaarne õpe;7;100;43,7;43,7;50;20,6;0;0;10;70;24,6;62,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tabasalu Ühisgümnaasium;statsionaarne õpe;7;100;59,1;59,1;58;15,8;0;0;40;86;44,5;73,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Gustav Adolfi Gümnaasium;statsionaarne õpe;5;100;84,8;84,8;89;14,3;0;0;61;96;67,1;102,5
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Jakob Westholmi Gümnaasium;statsionaarne õpe;5;100;54;54;54;16,4;0;0;37;78;33,7;74,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Jüri Gümnaasium;statsionaarne õpe;18;100;54,6;54,6;50,5;22,8;0;0;20;99;43,2;65,9
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kiili Gümnaasium;statsionaarne õpe;7;100;57,3;57,3;54;20,6;0;0;31;83;38,3;76,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kose Gümnaasium;statsionaarne õpe;8;100;48,2;48,2;49,5;26;0;0;6;82;26,5;70
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Loo Keskkool;statsionaarne õpe;7;100;22,6;22,6;22;16,9;0;0;5;45;7;38,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Maardu Gümnaasium;mittestatsionaarne õpe;5;100;13,8;13,8;10;9,7;0;0;3;24;1,8;25,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kuusalu Keskkool;statsionaarne õpe;5;100;70,8;70,8;78;17,4;0;0;43;88;49,2;92,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;EBS Gümnaasium;statsionaarne õpe;9;100;68,4;68,4;67;12,1;0;0;52;87;59,1;77,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 21. Kool;statsionaarne õpe;10;100;55,8;55,8;52;18,6;0;0;39;97;42,5;69,1
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Laagna Gümnaasium;statsionaarne õpe;7;100;45,4;45,4;37;22,3;0;0;21;82;24,8;66,1
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Muusikakeskkool;statsionaarne õpe;5;100;47,2;47,2;50;18,5;0;0;16;62;24,3;70,1
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Rocca al Mare Kool;statsionaarne õpe;5;100;45,8;45,8;33;29,7;0;0;20;90;9;82,6
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Täiskasvanute Gümnaasium;eksternõpe;5;100;11,4;11,4;10;5,5;0;0;8;21;4,6;18,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Täiskasvanute Gümnaasium;mittestatsionaarne õpe;23;100;25,3;25,3;14;20,3;0;0;3;60;16,5;34,1
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Inglise Kolledž;statsionaarne õpe;6;100;89,2;89,2;89;5,3;0;0;83;95;83,6;94,7
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vaba Waldorfkool;statsionaarne õpe;7;100;38,9;38,9;28;25,4;0;0;15;83;15,3;62,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Keila Kool;statsionaarne õpe;5;100;30,2;30,2;24;17,9;0;0;10;54;8;52,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Audentese Erakool;mittestatsionaarne õpe;6;100;23,8;23,8;20;19,2;0;0;5;60;3,7;44
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Audentese Spordigümnaasium;statsionaarne õpe;13;100;23;23;23;11,8;0;0;7;45;15,9;30,1
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Kohtla-Järve Järve Gümnaasium;statsionaarne õpe;6;100;48,3;48,3;46;10,9;0;0;39;68;36,9;59,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Jõhvi Gümnaasium;statsionaarne õpe;6;100;32,8;32,8;29;15,6;0;0;12;55;16,5;49,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Oskar Lutsu Palamuse Gümnaasium;statsionaarne õpe;5;100;35;35;33;11,7;0;0;18;46;20,5;49,5
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Põltsamaa Ühisgümnaasium;statsionaarne õpe;15;100;34,6;34,6;29;15,5;0;0;11;60;26;43,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Jõgeva Täiskasvanute Keskkool;mittestatsionaarne õpe;8;100;15,5;15,5;11;14,9;0;0;6;52;3;28
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Jõgevamaa Gümnaasium;statsionaarne õpe;6;100;58;58;64;23;0;0;18;79;33,8;82,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Paide Gümnaasium;statsionaarne õpe;8;100;25,9;25,9;26;12,4;0;0;6;43;15,5;36,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Noarootsi Gümnaasium;statsionaarne õpe;8;100;46,2;46,2;45;18,3;0;0;23;77;31;61,5
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Kullamaa Keskkool;statsionaarne õpe;6;100;30,8;30,8;28,5;11,2;0;0;19;46;19,1;42,6
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Läänemaa Ühisgümnaasium;statsionaarne õpe;17;100;33,4;33,4;28;19,8;0;0;11;84;23,2;43,6
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Eragümnaasium;statsionaarne õpe;14;100;29;29;23;20,6;0;0;8;82;17,1;40,9
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Tapa Gümnaasium;statsionaarne õpe;8;100;21;21;20;15,4;0;0;3;41;8,1;33,9
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Väike-Maarja Gümnaasium;statsionaarne õpe;5;100;32;32;22;20,9;0;0;19;69;6;58
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Gümnaasium;statsionaarne õpe;5;100;23,8;23,8;24;15,7;0;0;7;46;4,3;43,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Reaalgümnaasium;statsionaarne õpe;10;100;30,3;30,3;27;15,5;0;0;7;66;19,2;41,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Kadrina Keskkool;statsionaarne õpe;6;100;27,2;27,2;29;14,4;0;0;5;46;12,1;42,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Põlva maakond;Põlva Gümnaasium;statsionaarne õpe;9;100;37,8;37,8;35;18,3;0;0;13;69;23,7;51,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Täiskasvanute Gümnaasium;mittestatsionaarne õpe;11;100;23,5;23,5;15;16,3;0;0;7;64;12,6;34,5
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Sindi Gümnaasium;statsionaarne õpe;6;100;32,5;32,5;26;24,6;0;0;8;72;6,7;58,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Ühisgümnaasium;statsionaarne õpe;42;100;37,7;37,7;37;20,3;0;0;2;77;31,3;44
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Vändra Gümnaasium;statsionaarne õpe;6;100;21,5;21,5;20,5;9,9;0;0;9;36;11,1;31,9
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Sütevaka Humanitaargümnaasium;statsionaarne õpe;10;100;68,3;68,3;69;10,4;0;0;52;86;60,8;75,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Rapla Täiskasvanute Gümnaasium;mittestatsionaarne õpe;17;100;9,8;9,8;9;5;0;0;1;22;7,2;12,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Märjamaa Gümnaasium;statsionaarne õpe;7;100;32,9;32,9;19;22,6;0;0;12;69;12;53,7
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Kohila Gümnaasium;statsionaarne õpe;6;100;51,7;51,7;49,5;13,6;0;0;36;74;37,4;65,9
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Rapla Gümnaasium;statsionaarne õpe;5;100;25,2;25,2;24;6,5;0;0;19;36;17,2;33,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Orissaare Gümnaasium;statsionaarne õpe;5;100;55,4;55,4;58;17,3;0;0;28;76;33,9;76,9
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Saaremaa Ühisgümnaasium;statsionaarne õpe;7;100;54,7;54,7;47;22,5;0;0;28;92;33,9;75,5
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Kuressaare Gümnaasium;statsionaarne õpe;20;100;42,4;42,4;39,5;18;0;0;14;77;33,9;50,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Kuressaare Täiskasvanute Gümnaasium;mittestatsionaarne õpe;8;100;34,4;34,4;29,5;27,6;0;0;8;98;11,3;57,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Miina Härma Gümnaasium;statsionaarne õpe;8;100;48,9;48,9;44,5;18,3;0;0;21;72;33,6;64,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Täiskasvanute Gümnaasium;mittestatsionaarne õpe;19;100;33,6;33,6;31;20,7;0;0;4;89;23,6;43,6
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Herbert Masingu Kool;statsionaarne õpe;7;100;10,7;10,7;8;10,4;0;0;2;32;1,1;20,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Tamme Gümnaasium;statsionaarne õpe;7;100;41,1;41,1;43;13,4;0;0;20;62;28,8;53,5
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Ülenurme Gümnaasium;statsionaarne õpe;18;100;34,6;34,6;33,5;14,2;0;0;13;62;27,5;41,6
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Elva Gümnaasium;statsionaarne õpe;6;100;37,5;37,5;40;13;0;0;14;52;23,9;51,1
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Luunja Keskkool;statsionaarne õpe;8;100;27,1;27,1;20;19,6;0;0;9;67;10,7;43,5
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Waldorfgümnaasium;statsionaarne õpe;5;100;34,2;34,2;33;17,2;0;0;15;57;12,9;55,5
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Rõngu Keskkool;statsionaarne õpe;5;100;39,4;39,4;43;10,4;0;0;21;46;26,5;52,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Võnnu Keskkool;statsionaarne õpe;6;100;35,8;35,8;36,5;19;0;0;8;61;15,9;55,7
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Jaan Poska Gümnaasium;statsionaarne õpe;13;100;68,5;68,5;65;14,6;0;0;39;90;59,7;77,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Kristjan Jaak Petersoni Gümnaasium;statsionaarne õpe;54;100;39,1;39,1;37,5;20,7;0;0;8;86;33,5;44,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Valga maakond;Valga Gümnaasium;statsionaarne õpe;10;100;31,2;31,2;25,5;24;0;0;4;63;14;48,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Suure-Jaani Gümnaasium;statsionaarne õpe;6;100;22,5;22,5;19;15,4;0;0;9;45;6,3;38,7
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Abja Gümnaasium;statsionaarne õpe;7;100;19,7;19,7;26;14,4;0;0;3;36;6,4;33
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;August Kitzbergi nimeline Gümnaasium;statsionaarne õpe;6;100;25,2;25,2;16;18,8;0;0;7;51;5,4;44,9
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Viljandi Täiskasvanute Gümnaasium;mittestatsionaarne õpe;6;100;13,2;13,2;12;6,8;0;0;5;23;6,1;20,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Viljandi Gümnaasium;statsionaarne õpe;8;100;54,5;54,5;57;13,7;0;0;31;74;43;66
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Parksepa Keskkool;statsionaarne õpe;7;100;41,1;41,1;44;13,3;0;0;26;57;28,9;53,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Antsla Gümnaasium;statsionaarne õpe;5;100;39,4;39,4;30;20,7;0;0;18;63;13,7;65,1
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Võru Täiskasvanute Gümnaasium;mittestatsionaarne õpe;8;100;16,4;16,4;13,5;12,3;0;0;4;32;6,1;26,6
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Haabersti Vene Gümnaasium;statsionaarne õpe;7;100;12,7;12,7;13;5,5;0;0;7;22;7,6;17,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Kesklinna Vene Gümnaasium;statsionaarne õpe;19;100;73,1;73,1;74;17,9;0;0;29;93;64,5;81,7
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Linnamäe Vene Lütseum;mittestatsionaarne õpe;13;100;31,5;31,5;20;26,8;0;0;5;91;15,3;47,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Linnamäe Vene Lütseum;statsionaarne õpe;16;100;52,7;52,7;49,5;22,6;0;0;16;99;40,6;64,7
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Ehte Humanitaargümnaasium;statsionaarne õpe;6;100;31;31;26,5;23;0;0;8;75;6,8;55,2
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Pae Gümnaasium;statsionaarne õpe;15;100;52;52;52;28,2;0;0;10;96;36,4;67,6
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Õismäe Vene Lütseum;statsionaarne õpe;12;100;42,7;42,7;41;23,1;0;0;14;86;28;57,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Lasnamäe Gümnaasium;statsionaarne õpe;7;100;19,6;19,6;13;14,6;0;0;6;47;6,1;33,1
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Tõnismäe Reaalkool;statsionaarne õpe;6;100;67,3;67,3;81,5;26,1;0;0;31;87;40;94,7
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Maardu Gümnaasium;mittestatsionaarne õpe;11;100;16,8;16,8;10;18,6;0;0;1;60;4,3;29,3
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Mustjõe Gümnaasium;statsionaarne õpe;10;100;12,7;12,7;12;8,6;0;0;4;29;6,5;18,9
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Läänemere Gümnaasium;statsionaarne õpe;6;100;47,3;47,3;47,5;15,5;0;0;19;62;31;63,6
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna 53. Keskkool;statsionaarne õpe;18;100;31,7;31,7;27,5;19,5;0;0;3;70;22;41,4
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Mustamäe Humanitaargümnaasium;statsionaarne õpe;11;100;37,5;37,5;32;16,7;0;0;20;65;26,3;48,8
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Täiskasvanute Gümnaasium;mittestatsionaarne õpe;7;100;20,3;20,3;16;18,1;0;0;1;51;3,5;37
2019;Matemaatika (riigieksam 2019) (Kitsas);4551;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Kool 21. sajandil;statsionaarne õpe;12;100;20,3;20,3;17;13,4;0;0;6;58;11,8;28,9
