Aasta;Test;Testi ID;Sugu;Kooli tüüp;Õppekeel;Soorituskeel;Maakond;Õppeasutus;Õppevorm;Sooritajaid;Max võimalik pallide arv;Keskmine;Keskmine (%);Mediaan;St hälve;Min punktide saajad;Max punktide saajad;Min;Max;AUP;ÜUP
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Saksa Gümnaasium;statsionaarne õpe;5;100;30,2;30,2;28;14,3;0;0;12;51;12,4;48
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 32. Keskkool;statsionaarne õpe;10;100;27,3;27,3;23,5;14,2;0;0;12;51;17,1;37,5
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Nõmme Gümnaasium;statsionaarne õpe;10;100;42,1;42,1;44,5;13,5;0;0;20;63;32,5;51,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Ühisgümnaasium;statsionaarne õpe;11;100;26,2;26,2;23;13,2;0;0;9;50;17,3;35
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vanalinna Täiskasvanute Gümnaasium;mittestatsionaarne õpe;10;100;26,8;26,8;26;15,8;0;0;2;53;15,5;38,1
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Saku Gümnaasium;statsionaarne õpe;9;100;33,7;33,7;22;20,5;0;0;14;72;17,9;49,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Jakob Westholmi Gümnaasium;statsionaarne õpe;8;100;35,6;35,6;36,5;20,3;0;0;1;73;18,7;52,6
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Jüri Gümnaasium;statsionaarne õpe;9;100;30,8;30,8;33;11,8;0;0;9;45;21,7;39,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kose Gümnaasium;statsionaarne õpe;7;100;40,9;40,9;34;19,5;0;0;26;81;22,8;58,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;EBS Gümnaasium;statsionaarne õpe;8;100;69,6;69,6;75,5;23,4;0;0;27;96;50,1;89,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 21. Kool;statsionaarne õpe;9;100;60,7;60,7;62;21;0;1;35;100;44,5;76,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Laagna Gümnaasium;statsionaarne õpe;7;100;33,7;33,7;39;14,6;0;0;14;49;20,2;47,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Muusikakeskkool;statsionaarne õpe;5;100;41,4;41,4;33;26,2;0;0;12;82;8,8;74
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Tehnikagümnaasium;statsionaarne õpe;6;100;36,7;36,7;36;20,5;0;0;12;61;15,1;58,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Täiskasvanute Gümnaasium;mittestatsionaarne õpe;8;100;19,5;19,5;24,5;12,5;0;0;1;32;9,1;29,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Inglise Kolledž;statsionaarne õpe;5;100;82,6;82,6;82;6,4;0;0;74;91;74,7;90,5
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Keila Kool;statsionaarne õpe;6;100;31,7;31,7;27,5;12,4;0;0;19;54;18,7;44,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Audentese Spordigümnaasium;statsionaarne õpe;11;100;31,1;31,1;25;16;0;0;14;65;20,3;41,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Pääsküla Kool;statsionaarne õpe;6;100;13,5;13,5;15,5;9,8;0;0;1;24;3,2;23,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Hiiu maakond;Hiiumaa Gümnaasium;statsionaarne õpe;5;100;35,8;35,8;42;22,8;0;0;10;61;7,5;64,1
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Põltsamaa Ühisgümnaasium;statsionaarne õpe;5;100;17;17;14;11,4;0;0;6;33;2,9;31,1
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Jõgevamaa Gümnaasium;statsionaarne õpe;17;100;55,8;55,8;51;26,1;0;0;15;96;42,4;69,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Noarootsi Gümnaasium;statsionaarne õpe;9;100;34,8;34,8;34;21,6;0;0;3;75;18,2;51,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Läänemaa Ühisgümnaasium;statsionaarne õpe;8;100;28,1;28,1;23;17,6;0;0;10;60;13,4;42,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Tapa Gümnaasium;mittestatsionaarne õpe;5;100;23,6;23,6;19;18,5;0;0;4;50;0,6;46,6
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Tapa Gümnaasium;statsionaarne õpe;6;100;32,2;32,2;23,5;21,1;0;0;14;65;10;54,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Gümnaasium;statsionaarne õpe;8;100;21,2;21,2;17;18,2;0;0;7;62;6;36,5
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Täiskasvanute Gümnaasium;mittestatsionaarne õpe;6;100;27;27;21,5;23,2;0;0;5;70;2,7;51,3
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Reaalgümnaasium;statsionaarne õpe;7;100;16,1;16,1;14;9,7;0;0;6;31;7,2;25,1
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Kadrina Keskkool;statsionaarne õpe;7;100;17,6;17,6;20;6,2;0;0;10;26;11,8;23,3
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Põlva maakond;Põlva Gümnaasium;statsionaarne õpe;9;100;39,8;39,8;41;14,8;0;0;17;58;28,4;51,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Sindi Gümnaasium;statsionaarne õpe;5;100;40,6;40,6;46;13;0;0;24;55;24,4;56,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Ühisgümnaasium;statsionaarne õpe;12;100;43,7;43,7;43,5;20,2;0;0;17;76;30,9;56,5
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Sütevaka Humanitaargümnaasium;statsionaarne õpe;9;100;67,6;67,6;72;16,4;0;0;34;90;54,9;80,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Rapla Täiskasvanute Gümnaasium;mittestatsionaarne õpe;8;100;24,1;24,1;19;11,4;0;0;16;47;14,6;33,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Märjamaa Gümnaasium;statsionaarne õpe;7;100;22,9;22,9;20;7,5;0;0;14;36;15,9;29,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Kohila Gümnaasium;statsionaarne õpe;13;100;40,5;40,5;38;22,7;0;0;17;93;26,7;54,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Kuressaare Gümnaasium;statsionaarne õpe;28;100;31,6;31,6;31,5;18,6;0;0;5;80;24,4;38,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Kuressaare Täiskasvanute Gümnaasium;mittestatsionaarne õpe;6;100;18;18;17;8,2;0;0;9;33;9,4;26,6
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Täiskasvanute Gümnaasium;mittestatsionaarne õpe;13;100;43,2;43,2;47;19,8;0;0;10;80;31,2;55,1
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Tamme Gümnaasium;statsionaarne õpe;10;100;43;43;36,5;18,5;0;0;18;76;29,8;56,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Ülenurme Gümnaasium;statsionaarne õpe;8;100;34,2;34,2;34;11;0;0;19;51;25,1;43,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Lähte Ühisgümnaasium;statsionaarne õpe;5;100;14,2;14,2;17;5;0;0;7;19;8;20,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Jaan Poska Gümnaasium;statsionaarne õpe;13;100;61,2;61,2;63;14,7;0;0;29;85;52,3;70
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Kristjan Jaak Petersoni Gümnaasium;statsionaarne õpe;46;100;22,4;22,4;21;11,5;0;0;3;59;19;25,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Valga maakond;Valga Gümnaasium;statsionaarne õpe;16;100;35,5;35,5;26,5;27,2;0;0;2;78;21;50
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Abja Gümnaasium;statsionaarne õpe;5;100;38,2;38,2;18;36,3;0;0;9;94;-6,9;83,3
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Viljandi Täiskasvanute Gümnaasium;mittestatsionaarne õpe;6;100;19,8;19,8;20;15,2;0;0;2;39;3,9;35,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Parksepa Keskkool;statsionaarne õpe;8;100;26,6;26,6;30;14,7;0;0;5;41;14,3;38,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Võru Täiskasvanute Gümnaasium;mittestatsionaarne õpe;6;100;15;15;10,5;15,5;1;0;0;36;-1,3;31,3
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Kesklinna Vene Gümnaasium;statsionaarne õpe;9;100;50,8;50,8;54;28,4;0;0;10;92;29;72,6
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Linnamäe Vene Lütseum;mittestatsionaarne õpe;5;100;12;12;5;17,6;0;0;1;43;-9,9;33,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Linnamäe Vene Lütseum;statsionaarne õpe;15;100;35,5;35,5;37;27,5;1;0;0;83;20,2;50,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Pae Gümnaasium;statsionaarne õpe;7;100;38;38;40;17,3;0;0;5;57;22;54
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Mustjõe Gümnaasium;statsionaarne õpe;7;100;13,9;13,9;11;9,7;0;0;4;29;4,9;22,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Harju maakond;Tallinna Läänemere Gümnaasium;statsionaarne õpe;7;100;25,1;25,1;21;16,1;0;0;6;45;10,3;40
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Ida-Viru maakond;Narva Kesklinna Gümnaasium;statsionaarne õpe;7;100;57,4;57,4;59;16,4;0;0;31;81;42,3;72,6
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Ida-Viru maakond;Narva Täiskasvanute Kool;mittestatsionaarne õpe;12;100;12,2;12,2;12,5;10,1;1;0;0;30;5,8;18,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Ida-Viru maakond;Narva Soldino Gümnaasium;statsionaarne õpe;6;100;37,3;37,3;30,5;27,6;0;0;11;77;8,4;66,3
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;põhikool või gümnaasium;eesti;Vene keel;Ida-Viru maakond;Narva Keeltelütseum;statsionaarne õpe;8;100;83,1;83,1;80,5;9,4;0;0;73;97;75,2;91
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;M;Määramata;Määramata;Eesti keel;Määramata;Määramata;Määramata;7;100;33,3;33,3;25;32,6;1;0;0;82;3,1;63,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;kutseõppeasutus;eesti;Eesti keel;Harju maakond;Tallinna Tööstushariduskeskus;statsionaarne õpe - koolipõhine õpe;5;100;11,6;11,6;6;12,5;0;0;2;33;-3,9;27,1
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;kutseõppeasutus;eesti;Eesti keel;Tartu maakond;Tartu Kutsehariduskeskus;statsionaarne õpe - koolipõhine õpe;19;100;8,8;8,8;7;8,2;1;0;0;37;4,9;12,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Pirita Majandusgümnaasium;statsionaarne õpe;5;100;20,2;20,2;21;12;0;0;6;37;5,3;35,1
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Kuristiku Gümnaasium;statsionaarne õpe;10;100;26,7;26,7;20;22,7;1;0;0;77;10,4;43
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Arte Gümnaasium;statsionaarne õpe;15;100;23,9;23,9;15;19,6;0;0;5;66;13;34,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Saksa Gümnaasium;statsionaarne õpe;9;100;32,6;32,6;24;23,4;0;0;6;69;14,5;50,6
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 32. Keskkool;statsionaarne õpe;22;100;30,1;30,1;27,5;16,2;0;0;6;76;23;37,3
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Järveotsa Gümnaasium;statsionaarne õpe;12;100;45,3;45,3;49,5;19,8;0;0;11;73;32,7;57,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kadrioru Saksa Gümnaasium;statsionaarne õpe;9;100;61,1;61,1;59;11,5;0;0;48;83;52,3;69,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Kunstigümnaasium;statsionaarne õpe;14;100;10,9;10,9;5,5;14,6;3;0;0;43;2,5;19,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Lilleküla Gümnaasium;statsionaarne õpe;5;100;51,6;51,6;51;19,1;0;0;22;69;27,9;75,3
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Nõmme Gümnaasium;statsionaarne õpe;11;100;39,5;39,5;34;19,8;0;0;18;73;26,1;52,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Ühisgümnaasium;statsionaarne õpe;21;100;37;37;32;19,2;0;0;14;72;28,2;45,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vanalinna Täiskasvanute Gümnaasium;mittestatsionaarne õpe;37;100;23,2;23,2;18;17,7;0;0;3;61;17,3;29,1
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Prantsuse Lütseum;statsionaarne õpe;11;100;67,1;67,1;65;16,3;0;0;39;93;56,1;78
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Saku Gümnaasium;statsionaarne õpe;10;100;32,5;32,5;29;20,3;0;0;6;59;18;47
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Saue Gümnaasium;statsionaarne õpe;9;100;70,2;70,2;78;18,5;0;0;40;94;56;84,5
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Gustav Adolfi Gümnaasium;statsionaarne õpe;16;100;73,4;73,4;77;18;0;0;33;94;63,8;83
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Jakob Westholmi Gümnaasium;statsionaarne õpe;11;100;49,4;49,4;52;14,9;0;0;18;66;39,4;59,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Jüri Gümnaasium;statsionaarne õpe;12;100;33,2;33,2;28,5;12,1;0;0;20;55;25,6;40,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Loo Keskkool;statsionaarne õpe;7;100;39,4;39,4;34;24,6;0;0;15;72;16,7;62,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kuusalu Keskkool;statsionaarne õpe;7;100;64,1;64,1;77;23,9;0;0;20;87;42,1;86,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;EBS Gümnaasium;statsionaarne õpe;8;100;49;49;43,5;29,8;1;0;0;85;24,1;73,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 21. Kool;statsionaarne õpe;12;100;63,2;63,2;65;23,8;0;0;18;97;48,1;78,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Laagna Gümnaasium;statsionaarne õpe;10;100;33,2;33,2;31,5;12,9;0;0;19;62;24;42,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Rocca al Mare Kool;statsionaarne õpe;13;100;56;56;55;20,1;0;0;24;95;43,8;68,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Täiskasvanute Gümnaasium;mittestatsionaarne õpe;20;100;23,1;23,1;18;17,3;0;0;2;72;14,9;31,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Inglise Kolledž;statsionaarne õpe;10;100;80,3;80,3;84;12,6;0;0;60;97;71,3;89,3
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Keila Kool;statsionaarne õpe;5;100;33,6;33,6;45;22,7;0;0;2;56;5,5;61,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Audentese Spordigümnaasium;statsionaarne õpe;8;100;38,8;38,8;44;14,8;0;0;15;61;26,4;51,1
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Pääsküla Kool;statsionaarne õpe;6;100;24,5;24,5;17,5;26,2;0;0;2;75;-3;52
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Vanalinna Hariduskolleegium;statsionaarne õpe;17;100;42,3;42,3;39;23,2;0;0;8;92;30,4;54,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vaba Waldorfkool;statsionaarne õpe;6;100;23,2;23,2;16;23,9;0;0;1;68;-1,9;48,2
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Viimsi Gümnaasium;statsionaarne õpe;10;100;37;37;35;16,7;0;0;14;58;25,1;48,9
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Hiiu maakond;Hiiumaa Gümnaasium;statsionaarne õpe;6;100;19;19;22;9,3;0;0;7;29;9,2;28,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Põltsamaa Ühisgümnaasium;statsionaarne õpe;6;100;37,2;37,2;34;25,4;0;0;3;75;10,5;63,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Jõgeva Täiskasvanute Keskkool;mittestatsionaarne õpe;7;100;18,7;18,7;18;7,7;0;0;5;29;11,6;25,8
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Jõgevamaa Gümnaasium;statsionaarne õpe;14;100;52,9;52,9;55;25,1;0;0;6;80;38,4;67,4
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Paide Täiskasvanute Keskkool;mittestatsionaarne õpe;7;100;23,4;23,4;19;17,5;0;0;1;53;7,3;39,6
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Türi Ühisgümnaasium;statsionaarne õpe;7;100;22,7;22,7;13;20,5;0;0;9;67;3,8;41,7
2020;Matemaatika (riigieksam 2020) (Kitsas);5978;N;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Paide Gümnaasium;statsionaarne õpe;6;100;30,5;30,5;34,5;17,8;0;0;6;48;11,8;49,2
