Aasta;Test;Testi ID;Sugu;Kooli tüüp;Õppekeel;Soorituskeel;Maakond;Õppeasutus;Õppevorm;Sooritajaid;Max võimalik pallide arv;Keskmine;Keskmine (%);Mediaan;St hälve;Min punktide saajad;Max punktide saajad;Min;Max;AUP;ÜUP
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Loo Keskkool;statsionaarne õpe;10;100;56,6;56,6;59,5;14;0;0;29;75;46,6;66,6
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Arte Gümnaasium;statsionaarne õpe;24;100;56;56;58;11,7;0;0;23;77;51;61
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Antsla Gümnaasium;statsionaarne õpe;6;100;60,8;60,8;57;19,7;0;0;37;93;40,1;81,5
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Audentese Erakool;mittestatsionaarne õpe;10;100;48,9;48,9;53,5;13,4;0;0;14;59;39,3;58,5
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Orissaare Gümnaasium;statsionaarne õpe;8;100;56,4;56,4;52,5;10,2;0;0;48;73;47,8;64,9
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Eragümnaasium;statsionaarne õpe;13;100;50,5;50,5;47;12,9;0;0;34;75;42,7;58,3
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Kuristiku Gümnaasium;statsionaarne õpe;14;100;64;64;62;10,9;0;0;46;82;57,7;70,3
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Ühisgümnaasium;statsionaarne õpe;69;100;61,8;61,8;61;11,3;0;0;37;91;59;64,5
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Viljandi Gümnaasium;statsionaarne õpe;76;100;64,6;64,6;67;14,9;0;0;32;95;61,2;68
2019;Eesti keel (riigieksam 2019);4550;N;kutseõppeasutus;eesti;Eesti keel;Lääne maakond;Haapsalu Kutsehariduskeskus;statsionaarne õpe - koolipõhine õpe;15;100;38,5;38,5;40;14,5;0;0;14;61;30,5;46,6
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Võru Täiskasvanute Gümnaasium;mittestatsionaarne õpe;29;100;46,6;46,6;47;13,3;0;0;17;73;41,5;51,6
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Põltsamaa Ühisgümnaasium;statsionaarne õpe;25;100;72,2;72,2;76;13,7;0;0;41;94;66,5;77,8
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Jõgeva Täiskasvanute Keskkool;mittestatsionaarne õpe;20;100;52,2;52,2;50;19,6;0;0;23;92;43,1;61,4
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Põlva maakond;Põlva Gümnaasium;statsionaarne õpe;39;100;55,7;55,7;54;14,8;0;0;29;82;50,9;60,6
2019;Eesti keel (riigieksam 2019);4550;N;kutseõppeasutus;eesti;Eesti keel;Tartu maakond;Tartu Kunstikool;statsionaarne õpe - koolipõhine õpe;16;100;52,2;52,2;49;16,9;0;0;33;79;43,2;61,2
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Suure-Jaani Gümnaasium;statsionaarne õpe;12;100;49;49;44;13;0;0;36;74;40,7;57,3
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 32. Keskkool;statsionaarne õpe;90;100;68,6;68,6;70;12,9;0;0;35;92;65,9;71,3
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Narva Eesti Gümnaasium;statsionaarne õpe;6;100;47,5;47,5;48;14;0;0;28;69;32,8;62,2
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Viljandi Vaba Waldorfkool;statsionaarne õpe;5;100;55,6;55,6;51;27,1;0;0;25;85;21,9;89,3
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Pelgulinna Gümnaasium;statsionaarne õpe;14;100;51,1;51,1;52;14,9;0;0;27;74;42,4;59,7
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Noarootsi Gümnaasium;statsionaarne õpe;18;100;56,4;56,4;56,5;10,3;0;0;39;77;51,3;61,6
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Gümnaasium;statsionaarne õpe;37;100;68,6;68,6;70;12,3;0;0;45;89;64,5;72,7
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Kiviõli I Keskkool;statsionaarne õpe;7;100;54,9;54,9;55;14,5;0;0;35;81;41,4;68,3
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Kohtla-Järve Järve Gümnaasium;statsionaarne õpe;18;100;57,4;57,4;58,5;14,1;0;0;33;76;50,4;64,4
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kuusalu Keskkool;statsionaarne õpe;16;100;72,4;72,4;75;13,5;0;0;40;86;65,2;79,6
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Vändra Gümnaasium;statsionaarne õpe;14;100;67,9;67,9;72;15,1;0;0;38;88;59,1;76,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 32. Keskkool;statsionaarne õpe;37;100;61,8;61,8;62;13,9;0;0;31;90;57,1;66,4
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Reaalkool;statsionaarne õpe;55;100;78,7;78,7;81;11,9;0;0;38;98;75,5;81,9
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Mustamäe Gümnaasium;statsionaarne õpe;16;100;54,4;54,4;56;13,3;0;0;32;86;47,3;61,5
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Hugo Treffneri Gümnaasium;statsionaarne õpe;117;100;84,7;84,7;85;8,3;0;2;62;100;83,1;86,2
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Paide Gümnaasium;statsionaarne õpe;35;100;66,9;66,9;69;11,1;0;0;44;88;63,1;70,7
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Ühisgümnaasium;statsionaarne õpe;52;100;59,1;59,1;59,5;12,8;0;0;30;89;55,6;62,7
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Jõgeva Täiskasvanute Keskkool;mittestatsionaarne õpe;8;100;38,2;38,2;41;10,1;0;0;22;49;29,8;46,7
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Lähte Ühisgümnaasium;statsionaarne õpe;23;100;57,4;57,4;55;13,6;0;0;34;83;51,5;63,3
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Laagna Gümnaasium;statsionaarne õpe;16;100;54,3;54,3;55,5;9,1;0;0;39;71;49,5;59,1
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Jõgevamaa Gümnaasium;statsionaarne õpe;18;100;72,1;72,1;70;12,6;0;0;43;89;65,8;78,3
2019;Eesti keel (riigieksam 2019);4550;M;kutseõppeasutus;eesti;Eesti keel;Harju maakond;Tallinna Tööstushariduskeskus;statsionaarne õpe - koolipõhine õpe;13;100;39;39;41;11,1;0;0;23;55;32,3;45,7
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Läänemaa Ühisgümnaasium;statsionaarne õpe;48;100;68;68;69;11;0;0;40;92;64,8;71,2
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Ülenurme Gümnaasium;statsionaarne õpe;25;100;54,7;54,7;53;13,5;0;0;40;89;49,1;60,3
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;August Kitzbergi nimeline Gümnaasium;statsionaarne õpe;12;100;54;54;52;12,5;0;0;38;80;46,1;61,9
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vanalinna Täiskasvanute Gümnaasium;eksternõpe;12;100;51,3;51,3;50;12,7;0;0;32;76;43,3;59,4
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Avinurme Gümnaasium;statsionaarne õpe;6;100;60;60;64,5;17,7;0;0;34;76;41,4;78,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Kullamaa Keskkool;statsionaarne õpe;6;100;54,5;54,5;48;19,1;0;0;39;90;34,5;74,5
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Sütevaka Humanitaargümnaasium;statsionaarne õpe;38;100;83,7;83,7;85;10,4;0;0;57;98;80,3;87,1
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Keila Kool;mittestatsionaarne õpe;5;100;37,2;37,2;37;7,9;0;0;26;48;27,4;47
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Luunja Keskkool;statsionaarne õpe;8;100;40,5;40,5;40,5;13,9;0;0;13;60;28,9;52,1
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Sindi Gümnaasium;statsionaarne õpe;6;100;42,2;42,2;45,5;11,7;0;0;26;56;29,9;54,4
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Laagna Gümnaasium;statsionaarne õpe;10;100;52,9;52,9;52,5;15,1;0;0;36;85;42,1;63,7
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Pääsküla Kool;statsionaarne õpe;10;100;40;40;36;13,2;0;0;27;64;30,6;49,4
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Waldorfgümnaasium;statsionaarne õpe;9;100;58;58;58;19,2;0;0;25;83;43,2;72,8
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 21. Kool;statsionaarne õpe;60;100;74,4;74,4;74,5;9,7;0;0;46;93;71,8;76,9
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Suure-Jaani Gümnaasium;statsionaarne õpe;9;100;65,7;65,7;66;12,4;0;0;49;85;56,2;75,2
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Täiskasvanute Gümnaasium;mittestatsionaarne õpe;18;100;50,3;50,3;50;14,3;0;0;32;80;43,2;57,4
2019;Eesti keel (riigieksam 2019);4550;N;Määramata;eesti;Eesti keel;Määramata;Määramata;Määramata;8;100;65,6;65,6;70,5;23,6;0;0;29;91;45,9;85,4
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Nõo Reaalgümnaasium;statsionaarne õpe;43;100;68,6;68,6;69;11;0;0;49;90;65,2;72
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Läänemaa Ühisgümnaasium;statsionaarne õpe;40;100;53,7;53,7;55,5;17,2;0;0;4;82;48,2;59,2
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Saksa Gümnaasium;statsionaarne õpe;48;100;67,4;67,4;69;15,3;0;0;25;98;63;71,9
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Pirita Majandusgümnaasium;statsionaarne õpe;16;100;61,1;61,1;62,5;14,4;0;0;35;85;53,4;68,8
2019;Eesti keel (riigieksam 2019);4550;M;kutseõppeasutus;eesti;Eesti keel;Viljandi maakond;Viljandi Kutseõppekeskus;statsionaarne õpe - koolipõhine õpe;16;100;41,2;41,2;38;11,5;0;0;18;62;35,1;47,4
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Sütevaka Humanitaargümnaasium;statsionaarne õpe;20;100;81,7;81,7;84,5;9,4;0;0;63;92;77,3;86
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Tamsalu Gümnaasium;statsionaarne õpe;17;100;60,9;60,9;61;13,2;0;0;37;85;54,1;67,7
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Täiskasvanute Gümnaasium;mittestatsionaarne õpe;36;100;57,5;57,5;60;14,9;0;0;16;81;52,5;62,6
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Jõgevamaa Gümnaasium;statsionaarne õpe;43;100;76,1;76,1;79;10,4;0;0;50;92;72,9;79,3
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Vanalinna Hariduskolleegium;statsionaarne õpe;34;100;70,7;70,7;74;14,9;0;0;20;90;65,5;75,9
2019;Eesti keel (riigieksam 2019);4550;M;kutseõppeasutus;eesti;Eesti keel;Harju maakond;Tallinna Polütehnikum;statsionaarne õpe - koolipõhine õpe;34;100;44,9;44,9;44;14,4;0;0;16;77;39,9;49,9
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Mustamäe Gümnaasium;statsionaarne õpe;30;100;63,4;63,4;65,5;14;0;0;34;87;58,2;68,6
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Noarootsi Gümnaasium;statsionaarne õpe;30;100;67,7;67,7;70,5;14,1;0;0;40;91;62,5;73
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Pelgulinna Gümnaasium;statsionaarne õpe;26;100;57,2;57,2;56;15;0;0;35;86;51,1;63,3
2019;Eesti keel (riigieksam 2019);4550;M;kutseõppeasutus;eesti;Eesti keel;Viljandi maakond;Olustvere Teenindus- ja Maamajanduskool;statsionaarne õpe - koolipõhine õpe;7;100;53,7;53,7;49;20,4;0;0;31;83;34,9;72,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vanalinna Täiskasvanute Gümnaasium;eksternõpe;5;100;27,8;27,8;29;8,2;0;0;18;39;17,7;37,9
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Valga maakond;Valga Gümnaasium;statsionaarne õpe;18;100;51,9;51,9;52;20,6;0;0;20;93;41,7;62,2
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Reaalgümnaasium;statsionaarne õpe;29;100;54;54;53;14;0;0;19;76;48,7;59,3
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Kuressaare Täiskasvanute Gümnaasium;mittestatsionaarne õpe;37;100;60,4;60,4;61;13,9;0;0;32;89;55,8;65
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Vanalinna Hariduskolleegium;statsionaarne õpe;51;100;79;79;82;13,6;0;0;28;99;75,2;82,8
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Valga maakond;Audentese Spordigümnaasiumi Otepää filiaal;statsionaarne õpe;13;100;44,5;44,5;47;14,1;0;0;14;69;36;53,1
2019;Eesti keel (riigieksam 2019);4550;M;kutseõppeasutus;eesti;Eesti keel;Lääne maakond;Haapsalu Kutsehariduskeskus;statsionaarne õpe - koolipõhine õpe;8;100;34,6;34,6;32,5;10,7;0;0;20;52;25,7;43,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Abja Gümnaasium;statsionaarne õpe;10;100;46,3;46,3;43;13;0;0;33;67;37;55,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Jakob Westholmi Gümnaasium;statsionaarne õpe;22;100;62,5;62,5;62,5;12,7;0;0;41;86;56,9;68,2
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Miina Härma Gümnaasium;statsionaarne õpe;52;100;74,4;74,4;77;11,6;0;0;45;91;71,1;77,6
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Elva Gümnaasium;mittestatsionaarne õpe;9;100;57,9;57,9;48;21;0;0;31;93;41,7;74
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Kuressaare Täiskasvanute Gümnaasium;mittestatsionaarne õpe;10;100;57,5;57,5;57;13,2;0;0;41;80;48,1;66,9
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Abja Gümnaasium;statsionaarne õpe;21;100;55;55;54;7,8;0;0;42;72;51,4;58,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Gümnaasium;statsionaarne õpe;20;100;58,6;58,6;63,5;19,2;1;0;0;90;49,6;67,6
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Viimsi Gümnaasium;statsionaarne õpe;38;100;68,3;68,3;68,5;13,1;0;0;40;90;64;72,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tabasalu Ühisgümnaasium;statsionaarne õpe;15;100;61,5;61,5;62;14,4;0;0;32;89;53,6;69,5
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Keila Kool;statsionaarne õpe;34;100;62,3;62,3;61;12,2;0;0;39;86;58;66,5
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Paide Gümnaasium;statsionaarne õpe;26;100;60,7;60,7;60,5;12,4;0;0;38;87;55,7;65,7
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Viljandi Täiskasvanute Gümnaasium;mittestatsionaarne õpe;9;100;44,7;44,7;43;14,4;0;0;27;66;33,6;55,7
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Tamme Gümnaasium;statsionaarne õpe;54;100;61,2;61,2;60,5;12,3;0;0;37;94;57,9;64,6
2019;Eesti keel (riigieksam 2019);4550;M;kutseõppeasutus;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Ametikool;statsionaarne õpe - koolipõhine õpe;9;100;33;33;34;15;0;0;12;62;21,5;44,5
2019;Eesti keel (riigieksam 2019);4550;N;Määramata;Määramata;Eesti keel;Määramata;Määramata;Määramata;77;100;56,1;56,1;55;18,1;0;0;9;97;52;60,2
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Häädemeeste Keskkool;statsionaarne õpe;6;100;60;60;62,5;16,8;0;0;41;86;42,4;77,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Lähte Ühisgümnaasium;statsionaarne õpe;19;100;59,7;59,7;62;17,8;0;0;29;85;51,2;68,3
2019;Eesti keel (riigieksam 2019);4550;N;kutseõppeasutus;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Ametikool;statsionaarne õpe - koolipõhine õpe;6;100;35,7;35,7;35;12,2;0;0;20;56;22,9;48,4
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Paide Täiskasvanute Keskkool;mittestatsionaarne õpe;12;100;52;52;49,5;17,6;0;0;28;85;40,8;63,2
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Audentese Erakool;mittestatsionaarne õpe;11;100;59,7;59,7;58;16,2;0;0;34;86;48,9;70,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Kilingi-Nõmme Gümnaasium;statsionaarne õpe;15;100;49,9;49,9;52;20,2;0;0;19;91;38,7;61,1
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Järveotsa Gümnaasium;statsionaarne õpe;13;100;53,6;53,6;52;15,9;0;0;24;80;44;63,2
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Rapla Gümnaasium;statsionaarne õpe;46;100;70;70;70,5;12,2;0;0;34;99;66,4;73,6
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Võnnu Keskkool;statsionaarne õpe;7;100;48,1;48,1;51;13;0;0;25;64;36,1;60,2
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Saku Gümnaasium;statsionaarne õpe;36;100;64,8;64,8;63,5;12,3;0;0;43;84;60,6;69
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Õismäe Gümnaasium;statsionaarne õpe;22;100;58,9;58,9;56,5;16,5;0;0;25;81;51,6;66,2
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Jõgeva maakond;Oskar Lutsu Palamuse Gümnaasium;statsionaarne õpe;10;100;59,9;59,9;59,5;14,8;0;0;32;86;49,3;70,5
2019;Eesti keel (riigieksam 2019);4550;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Tamme Gümnaasium;statsionaarne õpe;87;100;71,7;71,7;73;11,7;0;0;38;95;69,2;74,2
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Antsla Gümnaasium;statsionaarne õpe;7;100;47;47;46;13,7;0;0;31;67;34,3;59,7
2019;Eesti keel (riigieksam 2019);4550;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Lilleküla Gümnaasium;statsionaarne õpe;18;100;52,1;52,1;51;12,2;0;0;35;78;46,1;58,2
