Aasta;Test;Testi ID;Sugu;Kooli tüüp;Õppekeel;Soorituskeel;Maakond;Õppeasutus;Õppevorm;Sooritajaid;Max võimalik pallide arv;Keskmine;Keskmine (%);Mediaan;St hälve;Min punktide saajad;Max punktide saajad;Min;Max;AUP;ÜUP
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Hiiu maakond;Hiiumaa Gümnaasium;statsionaarne õpe;26;100;60,2;60,2;64;12,2;0;0;36;78;55,3;65,2
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Juhan Liivi nim. Alatskivi Keskkool;statsionaarne õpe;6;100;61,7;61,7;67;20;0;0;23;81;40,7;82,6
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Kristiine Gümnaasium;statsionaarne õpe;14;100;61,2;61,2;62,5;14,2;0;0;33;90;53;69,4
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 32. Keskkool;statsionaarne õpe;93;100;65,4;65,4;67;13;0;0;31;91;62,8;68,1
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Mustamäe Gümnaasium;statsionaarne õpe;14;100;57,4;57,4;64;19,8;0;0;21;87;46;68,9
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Valga maakond;Valga Kaugõppegümnaasium;mittestatsionaarne õpe;6;100;42,7;42,7;40;19,3;0;0;14;64;22,4;63
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Kiviõli I Keskkool;statsionaarne õpe;17;100;58,1;58,1;65;16,3;0;0;23;74;49,7;66,5
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Viljandi Gümnaasium;statsionaarne õpe;87;100;67,9;67,9;70;15,3;0;0;27;96;64,6;71,1
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Noarootsi Gümnaasium;statsionaarne õpe;15;100;58,5;58,5;60;11,9;0;0;40;81;51,9;65,1
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Sütevaka Humanitaargümnaasium;statsionaarne õpe;48;100;79,1;79,1;81;11,3;0;0;37;99;75,8;82,4
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kuusalu Keskkool;statsionaarne õpe;20;100;68,7;68,7;69,5;11,2;0;0;40;84;63,4;73,9
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Valga maakond;Otepää Gümnaasium;statsionaarne õpe;7;100;59,6;59,6;60;9,3;0;0;49;74;51;68,1
2018;Eesti keel (riigieksam 2018);3562;N;kutseõppeasutus;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Ametikool;statsionaarne õpe - koolipõhine õpe;11;100;37;37;38;7,5;0;0;24;47;31,9;42,1
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Parksepa Keskkool;statsionaarne õpe;15;100;50,5;50,5;45;14,3;0;0;34;85;42,6;58,5
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Vastseliina Gümnaasium;statsionaarne õpe;7;100;48,9;48,9;47;10,7;0;0;37;62;39;58,7
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Paide Gümnaasium;statsionaarne õpe;12;100;58,6;58,6;57;14,1;0;0;41;78;49,6;67,5
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Saue Gümnaasium;statsionaarne õpe;15;100;74,4;74,4;74;10,7;0;0;58;92;68,5;80,3
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Reaalkool;statsionaarne õpe;61;100;79,5;79,5;79;8,8;0;0;65;96;77,3;81,8
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Tõstamaa Keskkool;statsionaarne õpe;5;100;61,4;61,4;63;10,9;0;0;46;74;47,9;74,9
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Kuressaare Gümnaasium;statsionaarne õpe;46;100;59,9;59,9;58,5;11,3;0;0;38;86;56,6;63,3
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Põlva maakond;Räpina Ühisgümnaasium;statsionaarne õpe;11;100;56,9;56,9;58;14,9;0;0;27;78;46,9;66,9
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Narva Vanalinna Riigikool;statsionaarne õpe;9;100;44,7;44,7;40;17,7;0;0;32;91;31;58,3
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Täiskasvanute Gümnaasium;mittestatsionaarne õpe;5;100;47,2;47,2;43;21,6;0;0;24;76;20,4;74
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Gümnaasium;statsionaarne õpe;22;100;54,3;54,3;53;13,1;0;0;27;77;48,5;60,1
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Pärnu Täiskasvanute Gümnaasium;üksikud õppeained mittestatsionaarses õppes;9;100;35,9;35,9;34;15,2;0;0;13;54;24,2;47,6
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Kadrioru Saksa Gümnaasium;statsionaarne õpe;39;100;71,3;71,3;71;11,4;0;0;46;98;67,6;75
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Lüganuse Keskkool;statsionaarne õpe;10;100;59,7;59,7;62,5;12,9;0;0;43;77;50,5;68,9
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Eragümnaasium;statsionaarne õpe;14;100;47,8;47,8;48;10,7;0;0;26;61;41,6;54
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Iisaku Gümnaasium;statsionaarne õpe;5;100;59;59;62;10,9;0;0;48;73;45,5;72,5
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Kuristiku Gümnaasium;statsionaarne õpe;14;100;51,7;51,7;50;13,4;0;0;35;80;44;59,5
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Inglise Kolledž;statsionaarne õpe;16;100;81,1;81,1;83,5;9;0;0;60;93;76,3;85,9
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Kohtla-Järve Järve Gümnaasium;statsionaarne õpe;7;100;64,1;64,1;73;17,7;0;0;37;80;47,7;80,6
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Saare maakond;Kuressaare Gümnaasium;statsionaarne õpe;27;100;58,5;58,5;60;15,2;0;0;31;84;52,5;64,5
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Põlva maakond;Räpina Ühisgümnaasium;statsionaarne õpe;11;100;53,3;53,3;52;16,7;0;0;34;78;42;64,5
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Keila Kool;mittestatsionaarne õpe;7;100;57,4;57,4;51;12,9;0;0;45;81;45,5;69,4
2018;Eesti keel (riigieksam 2018);3562;N;kutseõppeasutus;eesti;Eesti keel;Tartu maakond;Tartu Kunstikool;statsionaarne õpe - koolipõhine õpe;8;100;49,6;49,6;53;21,9;0;0;18;77;31,3;67,9
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Jaan Poska Gümnaasium;statsionaarne õpe;93;100;76,2;76,2;77;10,7;0;2;47;100;74;78,4
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Võru maakond;Värska Gümnaasium;statsionaarne õpe;5;100;67,6;67,6;65;4,7;0;0;63;74;61,8;73,4
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Pääsküla Gümnaasium;statsionaarne õpe;12;100;55;55;57;15,8;0;0;28;78;45;65
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Sindi Gümnaasium;statsionaarne õpe;5;100;50,8;50,8;52;8,7;0;0;37;61;40;61,6
2018;Eesti keel (riigieksam 2018);3562;M;kutseõppeasutus;eesti;Eesti keel;Harju maakond;Tallinna Ehituskool;statsionaarne õpe - koolipõhine õpe;10;100;36,2;36,2;34,5;12,5;0;0;22;61;27,2;45,2
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Viimsi Keskkool;statsionaarne õpe;37;100;65,9;65,9;67;13,2;0;0;42;96;61,5;70,3
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Pärnu maakond;Sindi Gümnaasium;statsionaarne õpe;9;100;60,7;60,7;58;15,5;0;0;42;84;48,7;72,6
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Lähte Ühisgümnaasium;statsionaarne õpe;14;100;57,8;57,8;57;15;0;0;35;91;49,1;66,4
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Kunstigümnaasium;statsionaarne õpe;9;100;40,6;40,6;37;17,3;0;0;10;69;27,2;53,9
2018;Eesti keel (riigieksam 2018);3562;M;kutseõppeasutus;eesti;Eesti keel;Järva maakond;Järvamaa Kutsehariduskeskus;statsionaarne õpe - koolipõhine õpe;7;100;34,9;34,9;34;10,5;0;0;23;52;25,2;44,5
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Kohila Gümnaasium;statsionaarne õpe;12;100;59,6;59,6;61;14,8;0;0;33;80;50,2;69
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Audentese Erakool;mittestatsionaarne õpe;13;100;56;56;58;13,3;0;0;28;76;48;64
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Väike-Maarja Gümnaasium;statsionaarne õpe;7;100;77,4;77,4;76;9,3;0;0;64;88;68,8;86
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Türi Ühisgümnaasium;statsionaarne õpe;18;100;54,1;54,1;49,5;14,9;0;0;29;74;46,7;61,5
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Toila Gümnaasium;statsionaarne õpe;7;100;51,3;51,3;58;13,5;0;0;35;70;38,8;63,7
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna 32. Keskkool;statsionaarne õpe;40;100;61;61;61,5;13,3;0;0;36;86;56,7;65,2
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Elva Gümnaasium;mittestatsionaarne õpe;7;100;55,1;55,1;51;15,8;0;0;36;83;40,5;69,8
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vanalinna Täiskasvanute Gümnaasium;mittestatsionaarne õpe;135;100;51,8;51,8;52;14,6;0;0;13;85;49,3;54,3
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne maakond;Haapsalu Täiskasvanute Gümnaasium;mittestatsionaarne õpe;6;100;52,2;52,2;53,5;14,1;0;0;33;73;37,3;67
2018;Eesti keel (riigieksam 2018);3562;N;kutseõppeasutus;eesti;Eesti keel;Lääne maakond;Haapsalu Kutsehariduskeskus;statsionaarne õpe - koolipõhine õpe;8;100;42,6;42,6;41;14,3;0;0;18;63;30,7;54,6
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Väike-Maarja Gümnaasium;statsionaarne õpe;8;100;61;61;57;10,2;0;0;50;77;52,4;69,6
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Rapla Vesiroosi Gümnaasium;statsionaarne õpe;20;100;61,8;61,8;62;14,9;0;0;34;88;54,8;68,7
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Ülenurme Gümnaasium;statsionaarne õpe;19;100;63,9;63,9;62;12,4;0;0;37;90;57,9;69,9
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Tartu Tamme Gümnaasium;statsionaarne õpe;70;100;70,2;70,2;71;12,1;0;0;38;93;67,3;73,1
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Vanalinna Hariduskolleegium;statsionaarne õpe;57;100;77,1;77,1;80;12,6;0;0;49;97;73,8;80,5
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Põlva maakond;Põlva Gümnaasium;statsionaarne õpe;39;100;61,2;61,2;62;13,7;0;0;34;88;56,8;65,7
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Lääne-Viru maakond;Rakvere Gümnaasium;statsionaarne õpe;24;100;70,6;70,6;72,5;12,8;0;0;39;91;65,2;76
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Reaalkool;statsionaarne õpe;49;100;84,1;84,1;85;8,2;0;0;57;98;81,7;86,4
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Rõngu Keskkool;statsionaarne õpe;6;100;52;52;55;13,2;0;0;34;65;38,1;65,9
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Täiskasvanute Gümnaasium;eksternõpe;8;100;39;39;33,5;18,2;0;0;22;78;23,8;54,2
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Tartu maakond;Hugo Treffneri Gümnaasium;statsionaarne õpe;81;100;78,6;78,6;79;10,3;0;0;48;98;76,3;80,8
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Viljandi maakond;Viljandi Gümnaasium;statsionaarne õpe;76;100;59,8;59,8;60;14,6;0;0;32;91;56,5;63,1
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Viimsi Keskkool;statsionaarne õpe;36;100;68,6;68,6;69;12,3;0;0;40;88;64,4;72,7
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Ida-Viru maakond;Toila Gümnaasium;statsionaarne õpe;10;100;59,7;59,7;57,5;15,4;0;0;40;85;48,7;70,7
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Harju maakond;Tallinna Vaba Waldorfkool;statsionaarne õpe;7;100;59,9;59,9;57;22,5;0;0;33;93;39;80,7
2018;Eesti keel (riigieksam 2018);3562;M;põhikool või gümnaasium;eesti;Eesti keel;Järva maakond;Paide Täiskasvanute Keskkool;mittestatsionaarne õpe;12;100;47;47;40;17,5;0;0;22;74;35,9;58,1
2018;Eesti keel (riigieksam 2018);3562;N;põhikool või gümnaasium;eesti;Eesti keel;Rapla maakond;Rapla Täiskasvanute Gümnaasium;mittestatsionaarne õpe;28;100;44,8;44,8;45,5;10,6;0;0;18;62;40,7;48,9
